# theta, gamma_x
2.805046135754908576e+00 -3.294092408883451224e-05
3.531343861556885511e+00 8.784063190562911311e-05
4.445698525097306231e+00 1.105320653848691785e-05
5.596802846420849242e+00 -4.000128634785190244e-05
7.045957328161134292e+00 -8.807878832039358510e-06
8.870334730839386950e+00 -6.340180501954184498e-06
1.116708980377407912e+01 -8.399398684856479365e-06
1.405853312975872704e+01 -5.865843786965472754e-06
1.769864460960344488e+01 -4.209957839003822219e-06
2.228127345334363341e+01 1.434369085051626408e-06
2.805046135754907866e+01 1.390549010564123284e-06
3.531343861556884889e+01 7.867548147420360335e-07
4.445698525097307652e+01 -1.791607614383434465e-06
5.596802846420851552e+01 5.724855485108798218e-06
7.045957328161131272e+01 -2.164921223431155680e-06
8.870334730839388726e+01 -8.528813531875605527e-07
1.116708980377407130e+02 8.848481192358056526e-07
1.405853312975872882e+02 -7.018638019506567182e-08
1.769864460960343422e+02 -1.581061527293429026e-06
2.228127345334363838e+02 -2.825496542795947376e-06
2.805046135754906231e+02 -9.370277532211093437e-07
3.531343861556885599e+02 1.613754580705407872e-06
4.445698525097302536e+02 7.666942873784051186e-07
5.596802846420847573e+02 -3.672470534703751435e-07
7.045957328161139230e+02 -4.434942953241343349e-07
8.870334730839383610e+02 -5.966549019179121643e-07
