# theta, gamma_x
2.805046135754908576e+00 -1.997079789790585152e-05
3.531343861556885511e+00 -4.465731455861904369e-05
4.445698525097306231e+00 -2.663680345757860463e-06
5.596802846420849242e+00 -9.368193208637932141e-06
7.045957328161134292e+00 6.262366697686315396e-07
8.870334730839386950e+00 -1.378074661055551336e-05
1.116708980377407912e+01 -3.389990212834750346e-05
1.405853312975872704e+01 -1.515378266618738072e-05
1.769864460960344488e+01 -1.365733807490613163e-05
2.228127345334363341e+01 1.503154371257000844e-06
2.805046135754907866e+01 6.038795765131498781e-06
3.531343861556884889e+01 -2.661825440563296003e-06
4.445698525097307652e+01 4.503854760350733038e-06
5.596802846420851552e+01 -3.052331885454214137e-06
7.045957328161131272e+01 -5.939033375181833262e-06
8.870334730839388726e+01 -4.910316708449285190e-06
1.116708980377407130e+02 4.173939770560266580e-06
1.405853312975872882e+02 2.203584179741906690e-06
1.769864460960343422e+02 3.518142887332687086e-06
2.228127345334363838e+02 1.720414643045368295e-06
2.805046135754906231e+02 2.730647181377135174e-06
3.531343861556885599e+02 5.211750284883537827e-06
4.445698525097302536e+02 1.470551233987523918e-07
5.596802846420847573e+02 -1.291563590864449538e-06
7.045957328161139230e+02 -1.729538832352561754e-06
8.870334730839383610e+02 -3.412246271163669580e-06
