# theta, gamma_x
2.805046135754908576e+00 -1.232505963344855226e-04
3.531343861556885511e+00 -2.423049725085449563e-05
4.445698525097306231e+00 -9.738301311912583763e-07
5.596802846420849242e+00 -1.137137884732592315e-05
7.045957328161134292e+00 1.875030717582823575e-05
8.870334730839386950e+00 -4.237399050134037902e-06
1.116708980377407912e+01 -3.698297371398049702e-06
1.405853312975872704e+01 -1.216018233514402359e-05
1.769864460960344488e+01 2.470466999590982231e-05
2.228127345334363341e+01 -7.526130337911171201e-06
2.805046135754907866e+01 -2.002437916323377939e-05
3.531343861556884889e+01 1.795290283966647974e-06
4.445698525097307652e+01 -2.156021749526069503e-06
5.596802846420851552e+01 -3.172692152461745652e-06
7.045957328161131272e+01 5.748710502201671655e-07
8.870334730839388726e+01 -1.793775529186768376e-06
1.116708980377407130e+02 5.138939234929438941e-06
1.405853312975872882e+02 4.544389373949213443e-06
1.769864460960343422e+02 3.337875013419701587e-06
2.228127345334363838e+02 -5.976561263322862985e-06
2.805046135754906231e+02 -5.509877342590488415e-06
3.531343861556885599e+02 -8.054157707253534648e-07
4.445698525097302536e+02 -3.086874580106930866e-06
5.596802846420847573e+02 -8.569885537772872931e-07
7.045957328161139230e+02 1.213882506256025237e-06
8.870334730839383610e+02 -7.451486496500991054e-07
