# theta, gamma_x
2.805046135754908576e+00 -3.079055371088263419e-05
3.531343861556885511e+00 4.763184992123615824e-05
4.445698525097306231e+00 4.041345774053221605e-06
5.596802846420849242e+00 1.804253389304769268e-05
7.045957328161134292e+00 3.606301902572071324e-05
8.870334730839386950e+00 1.993722962751756116e-05
1.116708980377407912e+01 2.330378120608287559e-05
1.405853312975872704e+01 1.091641082995814546e-05
1.769864460960344488e+01 -3.568958880799168774e-06
2.228127345334363341e+01 -1.172432042980827867e-05
2.805046135754907866e+01 -3.009735150337999166e-07
3.531343861556884889e+01 7.423529022021350082e-06
4.445698525097307652e+01 3.369692587566156830e-06
5.596802846420851552e+01 -3.809638022202023695e-06
7.045957328161131272e+01 -8.362631821206276566e-07
8.870334730839388726e+01 -1.485974640454831872e-06
1.116708980377407130e+02 1.023157483673689176e-06
1.405853312975872882e+02 1.586201517077108426e-07
1.769864460960343422e+02 1.830449105819016504e-06
2.228127345334363838e+02 1.040908947222223766e-06
2.805046135754906231e+02 1.497295864423027179e-06
3.531343861556885599e+02 3.266898736726832704e-07
4.445698525097302536e+02 -3.474233633143860127e-08
5.596802846420847573e+02 -8.181645359844369926e-07
7.045957328161139230e+02 -3.213474929417738043e-07
8.870334730839383610e+02 -1.060210232491412395e-06
