# theta, gamma_x
2.805046135754908576e+00 -6.237941062619821214e-05
3.531343861556885511e+00 -6.613711627672726087e-06
4.445698525097306231e+00 4.184899323333245684e-05
5.596802846420849242e+00 -9.028415809467894111e-07
7.045957328161134292e+00 -2.779526150208832604e-06
8.870334730839386950e+00 -8.949826621803257606e-06
1.116708980377407912e+01 -2.232586164056947863e-05
1.405853312975872704e+01 3.204019423360039816e-07
1.769864460960344488e+01 8.060080545035739886e-06
2.228127345334363341e+01 4.844135012927181193e-06
2.805046135754907866e+01 4.786858249821730721e-06
3.531343861556884889e+01 5.299114025123422187e-06
4.445698525097307652e+01 1.231926014813246008e-06
5.596802846420851552e+01 7.093744384871411839e-06
7.045957328161131272e+01 -2.001476127530184318e-06
8.870334730839388726e+01 -6.806911622512083103e-06
1.116708980377407130e+02 -3.014273216524245973e-06
1.405853312975872882e+02 -2.275514891088015597e-06
1.769864460960343422e+02 3.708195125855108476e-06
2.228127345334363838e+02 3.177541253761336191e-06
2.805046135754906231e+02 4.944275733421668453e-07
3.531343861556885599e+02 -1.403248401571720232e-06
4.445698525097302536e+02 4.146811420619947831e-06
5.596802846420847573e+02 1.123537856324569068e-06
7.045957328161139230e+02 -3.777491178404849367e-07
8.870334730839383610e+02 -2.898502308945418129e-07
