# theta, gammat_shot_noise
2.805046135754908576e+00 2.336508427322948716e-09
3.531343861556885511e+00 1.157117234775802227e-09
4.445698525097306231e+00 8.768286940154983599e-10
5.596802846420849242e+00 4.563240758847926445e-10
7.045957328161134292e+00 3.955284313390013711e-10
8.870334730839386950e+00 2.422243776822611588e-10
1.116708980377407912e+01 1.593983972406445330e-10
1.405853312975872704e+01 1.319422350807742286e-10
1.769864460960344488e+01 9.824304406206685191e-11
2.228127345334363341e+01 8.364158100243574610e-11
2.805046135754907866e+01 7.799974551090432190e-11
3.531343861556884889e+01 5.579246783196890701e-11
4.445698525097307652e+01 7.012901944770520275e-11
5.596802846420851552e+01 7.628482059747877088e-11
7.045957328161131272e+01 8.156312013690083931e-11
8.870334730839388726e+01 1.164647567560522660e-10
1.116708980377407130e+02 1.817560033037768333e-10
1.405853312975872882e+02 2.786471146642803576e-10
1.769864460960343422e+02 4.071074073434231722e-10
2.228127345334363838e+02 5.616479990311013275e-10
2.805046135754906231e+02 6.696686168165017127e-10
3.531343861556885599e+02 6.591560469720414771e-10
4.445698525097302536e+02 5.392299853147559165e-10
5.596802846420847573e+02 4.480244337654572104e-10
7.045957328161139230e+02 4.270323472054100024e-10
8.870334730839383610e+02 3.871552518076401920e-10
