# theta, gammat_shot_noise
2.805046135754908576e+00 1.635606997596498699e-09
3.531343861556885511e+00 1.142869490075104078e-09
4.445698525097306231e+00 7.786302255888315154e-10
5.596802846420849242e+00 5.458660163391550875e-10
7.045957328161134292e+00 3.532139006479453759e-10
8.870334730839386950e+00 2.575328554858522246e-10
1.116708980377407912e+01 2.000233456381441061e-10
1.405853312975872704e+01 1.519727633071027627e-10
1.769864460960344488e+01 1.466500393234434479e-10
2.228127345334363341e+01 1.033385531856130871e-10
2.805046135754907866e+01 8.723340621700541229e-11
3.531343861556884889e+01 8.565504710383813599e-11
4.445698525097307652e+01 1.126059570375322460e-10
5.596802846420851552e+01 1.290549879080500538e-10
7.045957328161131272e+01 1.603880965482944598e-10
8.870334730839388726e+01 2.048208846778458093e-10
1.116708980377407130e+02 3.061150920037166347e-10
1.405853312975872882e+02 4.403723232502955770e-10
1.769864460960343422e+02 6.214802618840560759e-10
2.228127345334363838e+02 8.828674036705124016e-10
2.805046135754906231e+02 1.135241396073551613e-09
3.531343861556885599e+02 1.205899434289841258e-09
4.445698525097302536e+02 1.072358789771317228e-09
5.596802846420847573e+02 8.071775500394974016e-10
7.045957328161139230e+02 6.619160330257608386e-10
8.870334730839383610e+02 6.618682474404358720e-10
