# theta, gammat_shot_noise
2.805046135754908576e+00 1.858186734037841921e-09
3.531343861556885511e+00 1.246598423589390632e-09
4.445698525097306231e+00 7.420743987439411903e-10
5.596802846420849242e+00 5.652453679877862142e-10
7.045957328161134292e+00 3.656055989004648824e-10
8.870334730839386950e+00 2.628934208796792776e-10
1.116708980377407912e+01 1.876860035421197752e-10
1.405853312975872704e+01 1.233942674139206495e-10
1.769864460960344488e+01 8.045410906517587823e-11
2.228127345334363341e+01 5.841435765890084645e-11
2.805046135754907866e+01 5.710730211922144835e-11
3.531343861556884889e+01 5.084354295957895238e-11
4.445698525097307652e+01 5.156961025745112882e-11
5.596802846420851552e+01 5.732368766741174146e-11
7.045957328161131272e+01 6.614602394245361790e-11
8.870334730839388726e+01 8.084790093844264763e-11
1.116708980377407130e+02 9.974874393510829165e-11
1.405853312975872882e+02 1.339790323481760839e-10
1.769864460960343422e+02 1.712744129824711397e-10
2.228127345334363838e+02 2.419262029106416661e-10
2.805046135754906231e+02 3.200436001445673100e-10
3.531343861556885599e+02 3.640960681673472135e-10
4.445698525097302536e+02 3.440397441363991259e-10
5.596802846420847573e+02 2.709994143021971815e-10
7.045957328161139230e+02 2.286463413410121686e-10
8.870334730839383610e+02 2.525574923502380727e-10
