# theta, gammat_shot_noise
2.805046135754908576e+00 1.696604531752670638e-09
3.531343861556885511e+00 1.163350335131833836e-09
4.445698525097306231e+00 8.420971970579368896e-10
5.596802846420849242e+00 5.806278530068104467e-10
7.045957328161134292e+00 4.417449835350219763e-10
8.870334730839386950e+00 2.509279844609499692e-10
1.116708980377407912e+01 1.620756387578661083e-10
1.405853312975872704e+01 1.206379483883883500e-10
1.769864460960344488e+01 1.000296801716169957e-10
2.228127345334363341e+01 9.483218402712938284e-11
2.805046135754907866e+01 6.249796079485978623e-11
3.531343861556884889e+01 6.114467546404436775e-11
4.445698525097307652e+01 9.254927390875191070e-11
5.596802846420851552e+01 1.212619832963532137e-10
7.045957328161131272e+01 1.656108557018447001e-10
8.870334730839388726e+01 2.269532824178481118e-10
1.116708980377407130e+02 3.339051118320971824e-10
1.405853312975872882e+02 4.854782341255753374e-10
1.769864460960343422e+02 6.765386323662746537e-10
2.228127345334363838e+02 1.029905751382694539e-09
2.805046135754906231e+02 1.330578418657013714e-09
3.531343861556885599e+02 1.345340403268001540e-09
4.445698525097302536e+02 1.151136544871532060e-09
5.596802846420847573e+02 8.725672949808581751e-10
7.045957328161139230e+02 7.611029092033561300e-10
8.870334730839383610e+02 7.089131366104098021e-10
