# theta, gammat_shot_noise
2.805046135754908576e+00 1.310383726679896628e-09
3.531343861556885511e+00 9.686965230659684964e-10
4.445698525097306231e+00 7.713130756899463290e-10
5.596802846420849242e+00 5.535182857161166006e-10
7.045957328161134292e+00 3.491889719666639615e-10
8.870334730839386950e+00 2.512592499556063928e-10
1.116708980377407912e+01 1.693532475364494093e-10
1.405853312975872704e+01 1.199471687156411782e-10
1.769864460960344488e+01 1.005095641517948455e-10
2.228127345334363341e+01 7.754278104449915755e-11
2.805046135754907866e+01 6.288715649700998644e-11
3.531343861556884889e+01 5.666400623041041031e-11
4.445698525097307652e+01 5.056810479935806677e-11
5.596802846420851552e+01 5.673046524175573922e-11
7.045957328161131272e+01 6.373224993601093873e-11
8.870334730839388726e+01 8.729819847417963684e-11
1.116708980377407130e+02 1.190806059739489724e-10
1.405853312975872882e+02 1.453215615775055393e-10
1.769864460960343422e+02 1.854201084240270013e-10
2.228127345334363838e+02 2.598653227381862966e-10
2.805046135754906231e+02 3.212247994682715343e-10
3.531343861556885599e+02 3.670902930037200932e-10
4.445698525097302536e+02 3.436579847256022695e-10
5.596802846420847573e+02 2.779526385051939851e-10
7.045957328161139230e+02 2.310485866435974568e-10
8.870334730839383610e+02 2.451332085187109014e-10
