# theta, gammat_shot_noise
2.805046135754908576e+00 2.305490122955888750e-09
3.531343861556885511e+00 1.777507276177858825e-09
4.445698525097306231e+00 9.093895367678158667e-10
5.596802846420849242e+00 5.158648693401367219e-10
7.045957328161134292e+00 4.287844354310958771e-10
8.870334730839386950e+00 3.137961730995769060e-10
1.116708980377407912e+01 2.116441199311335489e-10
1.405853312975872704e+01 1.666036369129061770e-10
1.769864460960344488e+01 1.400418739829634895e-10
2.228127345334363341e+01 9.491783626896299603e-11
2.805046135754907866e+01 9.648436918252173941e-11
3.531343861556884889e+01 8.619960667912108831e-11
4.445698525097307652e+01 1.102537884432716757e-10
5.596802846420851552e+01 1.098541404975444721e-10
7.045957328161131272e+01 1.357994074290919156e-10
8.870334730839388726e+01 1.781631471585070592e-10
1.116708980377407130e+02 2.593354737052652251e-10
1.405853312975872882e+02 3.967465868010817009e-10
1.769864460960343422e+02 5.849174728763317581e-10
2.228127345334363838e+02 8.629782436598047538e-10
2.805046135754906231e+02 1.155665312088025339e-09
3.531343861556885599e+02 1.198535876959139031e-09
4.445698525097302536e+02 1.060066737456798874e-09
5.596802846420847573e+02 7.839613159709359333e-10
7.045957328161139230e+02 6.468046619435212918e-10
8.870334730839383610e+02 6.829628875091656547e-10
