# theta, gammat_shot_noise
2.805046135754908576e+00 2.278407568597179358e-09
3.531343861556885511e+00 1.341111318974524571e-09
4.445698525097306231e+00 9.371059019335357357e-10
5.596802846420849242e+00 4.981069101337296039e-10
7.045957328161134292e+00 4.690960755372990477e-10
8.870334730839386950e+00 3.219484005237344884e-10
1.116708980377407912e+01 1.863675957047552061e-10
1.405853312975872704e+01 1.629806042803438159e-10
1.769864460960344488e+01 1.100808517043166872e-10
2.228127345334363341e+01 8.266965152757286989e-11
2.805046135754907866e+01 7.045715812756436489e-11
3.531343861556884889e+01 5.362847917932796894e-11
4.445698525097307652e+01 5.852101596594144603e-11
5.596802846420851552e+01 6.009801135574062889e-11
7.045957328161131272e+01 6.236742303987961057e-11
8.870334730839388726e+01 7.775393541055181958e-11
1.116708980377407130e+02 1.041827368487175379e-10
1.405853312975872882e+02 1.315347833013562036e-10
1.769864460960343422e+02 1.781013140539118390e-10
2.228127345334363838e+02 2.444040567196559922e-10
2.805046135754906231e+02 3.094750513513891869e-10
3.531343861556885599e+02 3.495593207183408606e-10
4.445698525097302536e+02 3.317716492409398736e-10
5.596802846420847573e+02 2.679695220114851202e-10
7.045957328161139230e+02 2.338455662603150943e-10
8.870334730839383610e+02 2.452527371994673439e-10
