# theta, gammat_shot_noise
2.805046135754908576e+00 1.561030064984234264e-09
3.531343861556885511e+00 8.865085281803969768e-10
4.445698525097306231e+00 7.031547472946536540e-10
5.596802846420849242e+00 4.573550655779766839e-10
7.045957328161134292e+00 2.525729660923345072e-10
8.870334730839386950e+00 2.130721516313026683e-10
1.116708980377407912e+01 1.735106961630911865e-10
1.405853312975872704e+01 1.390613587393621600e-10
1.769864460960344488e+01 9.561296575473761339e-11
2.228127345334363341e+01 8.778815611561322145e-11
2.805046135754907866e+01 7.117511645045538567e-11
3.531343861556884889e+01 6.618612677162460931e-11
4.445698525097307652e+01 9.212439318903898167e-11
5.596802846420851552e+01 1.117012961217750720e-10
7.045957328161131272e+01 1.410491084236409601e-10
8.870334730839388726e+01 1.853151451443985624e-10
1.116708980377407130e+02 2.806152524308617165e-10
1.405853312975872882e+02 4.040426947850090829e-10
1.769864460960343422e+02 5.971353146759607666e-10
2.228127345334363838e+02 8.727201539106855712e-10
2.805046135754906231e+02 1.171513154032389259e-09
3.531343861556885599e+02 1.185544028133204716e-09
4.445698525097302536e+02 1.047619197426404438e-09
5.596802846420847573e+02 7.789230185120156558e-10
7.045957328161139230e+02 6.413691684155052961e-10
8.870334730839383610e+02 6.621213974116233570e-10
