# theta, gammat_shot_noise
2.805046135754908576e+00 2.302875217408806707e-09
3.531343861556885511e+00 1.375083702809136496e-09
4.445698525097306231e+00 9.483113038323842399e-10
5.596802846420849242e+00 5.660928521994648064e-10
7.045957328161134292e+00 3.802633302422107201e-10
8.870334730839386950e+00 2.775586804357288483e-10
1.116708980377407912e+01 1.832976554000930708e-10
1.405853312975872704e+01 1.838349681676376106e-10
1.769864460960344488e+01 1.361506058828058688e-10
2.228127345334363341e+01 1.035385128305494663e-10
2.805046135754907866e+01 9.587793273853890851e-11
3.531343861556884889e+01 8.919096530621760898e-11
4.445698525097307652e+01 1.173107905882763085e-10
5.596802846420851552e+01 1.342175560296072377e-10
7.045957328161131272e+01 1.809192114568449997e-10
8.870334730839388726e+01 2.544038701169230068e-10
1.116708980377407130e+02 3.812597881628731461e-10
1.405853312975872882e+02 5.169921081769454022e-10
1.769864460960343422e+02 7.278246817505747774e-10
2.228127345334363838e+02 1.061357855210213479e-09
2.805046135754906231e+02 1.385868058923498191e-09
3.531343861556885599e+02 1.398470384487066118e-09
4.445698525097302536e+02 1.182908352998050053e-09
5.596802846420847573e+02 8.454720933173219043e-10
7.045957328161139230e+02 7.720308925250805978e-10
8.870334730839383610e+02 6.909873849608689215e-10
