# theta, gammat_shot_noise
2.805046135754908576e+00 1.822604825926992755e-09
3.531343861556885511e+00 1.274584973936984085e-09
4.445698525097306231e+00 8.407412424371599545e-10
5.596802846420849242e+00 6.038393296205590892e-10
7.045957328161134292e+00 3.916342782967263037e-10
8.870334730839386950e+00 2.503680671916878231e-10
1.116708980377407912e+01 1.577991981165150354e-10
1.405853312975872704e+01 1.441454182857646314e-10
1.769864460960344488e+01 1.091139003535987490e-10
2.228127345334363341e+01 1.050621793630951510e-10
2.805046135754907866e+01 7.340113587187368747e-11
3.531343861556884889e+01 8.043988846600794897e-11
4.445698525097307652e+01 8.857409313412709236e-11
5.596802846420851552e+01 1.071054791727050109e-10
7.045957328161131272e+01 1.606147631851632345e-10
8.870334730839388726e+01 2.157254911993248617e-10
1.116708980377407130e+02 3.319871318777167858e-10
1.405853312975872882e+02 4.980039660694777570e-10
1.769864460960343422e+02 6.919265773681661387e-10
2.228127345334363838e+02 1.032365561754977091e-09
2.805046135754906231e+02 1.305884261798875051e-09
3.531343861556885599e+02 1.296138850427892961e-09
4.445698525097302536e+02 1.145066883257873192e-09
5.596802846420847573e+02 8.900595627263152616e-10
7.045957328161139230e+02 7.782388863478376505e-10
8.870334730839383610e+02 7.010775302338551065e-10
