# theta, gammat_shot_noise
2.805046135754908576e+00 1.892110475494991227e-09
3.531343861556885511e+00 1.322198160457891739e-09
4.445698525097306231e+00 8.145755915668300004e-10
5.596802846420849242e+00 6.347999060839040883e-10
7.045957328161134292e+00 4.129115846332180378e-10
8.870334730839386950e+00 2.485972639881465248e-10
1.116708980377407912e+01 1.806186193091219475e-10
1.405853312975872704e+01 1.332260507057457902e-10
1.769864460960344488e+01 8.786919881907657394e-11
2.228127345334363341e+01 7.285459310765328610e-11
2.805046135754907866e+01 5.657257084475645769e-11
3.531343861556884889e+01 5.969649313437110533e-11
4.445698525097307652e+01 5.813471291826947335e-11
5.596802846420851552e+01 6.219533937583508837e-11
7.045957328161131272e+01 7.979895693216979125e-11
8.870334730839388726e+01 8.269788612456174586e-11
1.116708980377407130e+02 9.858421802943518556e-11
1.405853312975872882e+02 1.305213554626947903e-10
1.769864460960343422e+02 1.662764747242322081e-10
2.228127345334363838e+02 2.384492965288832525e-10
2.805046135754906231e+02 3.270334689854966414e-10
3.531343861556885599e+02 3.545965316109020304e-10
4.445698525097302536e+02 3.424130704253275710e-10
5.596802846420847573e+02 2.744596977109791858e-10
7.045957328161139230e+02 2.283092765326994613e-10
8.870334730839383610e+02 2.463656777428060740e-10
