# theta, gammat_shot_noise
2.805046135754908576e+00 2.339746795685993913e-09
3.531343861556885511e+00 1.662098693067356147e-09
4.445698525097306231e+00 9.125821866987559877e-10
5.596802846420849242e+00 6.991323177403109384e-10
7.045957328161134292e+00 4.744794451124729972e-10
8.870334730839386950e+00 3.828830506513242535e-10
1.116708980377407912e+01 2.638950344974217564e-10
1.405853312975872704e+01 1.606260920631543461e-10
1.769864460960344488e+01 1.095031916265266520e-10
2.228127345334363341e+01 9.386580138806335175e-11
2.805046135754907866e+01 8.663563782128301439e-11
3.531343861556884889e+01 6.917775712923779877e-11
4.445698525097307652e+01 6.310098360876473432e-11
5.596802846420851552e+01 7.153246000688719213e-11
7.045957328161131272e+01 8.856475613553551566e-11
8.870334730839388726e+01 1.240427752272845961e-10
1.116708980377407130e+02 1.926115846412576603e-10
1.405853312975872882e+02 2.819171428667443628e-10
1.769864460960343422e+02 4.311993085203815552e-10
2.228127345334363838e+02 5.729960909583776004e-10
2.805046135754906231e+02 6.612848562370862761e-10
3.531343861556885599e+02 6.421978445070036955e-10
4.445698525097302536e+02 5.197524020935389461e-10
5.596802846420847573e+02 4.450879360401000185e-10
7.045957328161139230e+02 4.391547458726583008e-10
8.870334730839383610e+02 4.048566576086974627e-10
