# theta, gammat_shot_noise
2.805046135754908576e+00 2.001911703765681310e-09
3.531343861556885511e+00 1.470848716944455851e-09
4.445698525097306231e+00 1.025664627666700612e-09
5.596802846420849242e+00 6.120930876772735472e-10
7.045957328161134292e+00 5.146623265976600372e-10
8.870334730839386950e+00 3.409381538922137342e-10
1.116708980377407912e+01 1.948023878630211887e-10
1.405853312975872704e+01 1.522781694410771168e-10
1.769864460960344488e+01 1.478526186335693590e-10
2.228127345334363341e+01 1.187422729386141856e-10
2.805046135754907866e+01 9.923497139229784665e-11
3.531343861556884889e+01 1.074566889732461917e-10
4.445698525097307652e+01 1.134664836602326001e-10
5.596802846420851552e+01 1.386090095255623498e-10
7.045957328161131272e+01 1.883229328604564228e-10
8.870334730839388726e+01 2.487292011850421910e-10
1.116708980377407130e+02 3.250341691051434806e-10
1.405853312975872882e+02 4.859122257774869268e-10
1.769864460960343422e+02 6.903656199860968465e-10
2.228127345334363838e+02 9.972082594358024547e-10
2.805046135754906231e+02 1.288522371217325749e-09
3.531343861556885599e+02 1.338205569377222942e-09
4.445698525097302536e+02 1.155670685014229215e-09
5.596802846420847573e+02 8.747059072190610193e-10
7.045957328161139230e+02 7.832267827910112191e-10
8.870334730839383610e+02 6.984382916654802409e-10
