# theta, gamma_t
2.805046135754908576e+00 1.996039308962338116e-07
3.531343861556885511e+00 1.873067857632288587e-06
4.445698525097306231e+00 -1.395017619221439452e-06
5.596802846420849242e+00 1.082841691929768128e-06
7.045957328161134292e+00 -1.259269278534903530e-06
8.870334730839386950e+00 -1.121908737253599146e-08
1.116708980377407912e+01 3.500280131398276797e-07
1.405853312975872704e+01 2.576015329139184564e-07
1.769864460960344488e+01 -4.813148597361925025e-07
2.228127345334363341e+01 -5.446319649289422554e-07
2.805046135754907866e+01 -5.201199757027354617e-08
3.531343861556884889e+01 -8.580446294116509009e-07
4.445698525097307652e+01 -1.125236280122900181e-06
5.596802846420851552e+01 -3.382369954136692341e-07
7.045957328161131272e+01 -3.012243792445821892e-07
8.870334730839388726e+01 -2.714652283990698677e-07
1.116708980377407130e+02 -6.532411513460813945e-07
1.405853312975872882e+02 -1.758505643369296213e-06
1.769864460960343422e+02 -2.201195710757034101e-06
2.228127345334363838e+02 -2.185540585627391612e-06
2.805046135754906231e+02 -2.021738245974893613e-06
3.531343861556885599e+02 -2.145589665202199827e-06
4.445698525097302536e+02 -2.017226889668180626e-06
5.596802846420847573e+02 -2.087520545217286198e-06
7.045957328161139230e+02 -2.564385251217719582e-06
8.870334730839383610e+02 -3.982448231986415102e-06
