# theta, gamma_t
2.805046135754908576e+00 3.931611953473122352e-06
3.531343861556885511e+00 -2.513235713149635342e-06
4.445698525097306231e+00 -1.932225437059743513e-06
5.596802846420849242e+00 1.058683305731153281e-07
7.045957328161134292e+00 -4.517065644736393202e-07
8.870334730839386950e+00 4.882539727753508288e-08
1.116708980377407912e+01 -9.567411121979351487e-08
1.405853312975872704e+01 -6.850563416848954188e-07
1.769864460960344488e+01 -1.356471210276084054e-06
2.228127345334363341e+01 -3.721471036251911341e-07
2.805046135754907866e+01 -1.193795201757957128e-07
3.531343861556884889e+01 -2.560083047920972121e-07
4.445698525097307652e+01 -8.910495175466131478e-08
5.596802846420851552e+01 9.378353866724449288e-08
7.045957328161131272e+01 5.293070379353983936e-08
8.870334730839388726e+01 -5.415642207113228591e-07
1.116708980377407130e+02 -1.500255356035564270e-06
1.405853312975872882e+02 -1.568950987726194920e-06
1.769864460960343422e+02 -1.992338873176837027e-06
2.228127345334363838e+02 -2.452465805728592932e-06
2.805046135754906231e+02 -2.166360026375802439e-06
3.531343861556885599e+02 -2.020150895219404838e-06
4.445698525097302536e+02 -2.118342153662476780e-06
5.596802846420847573e+02 -2.219413212883157153e-06
7.045957328161139230e+02 -2.695617164080308546e-06
8.870334730839383610e+02 -4.026215729658467613e-06
