# theta, gamma_t
2.805046135754908576e+00 9.936753428628587046e-08
3.531343861556885511e+00 2.899861076554445546e-06
4.445698525097306231e+00 1.047094023289402488e-06
5.596802846420849242e+00 -1.232255325903785511e-06
7.045957328161134292e+00 -6.924496826183817181e-08
8.870334730839386950e+00 2.456782531790234600e-07
1.116708980377407912e+01 -1.060131339630573139e-06
1.405853312975872704e+01 -4.171028833951518005e-07
1.769864460960344488e+01 5.378524392945211067e-07
2.228127345334363341e+01 1.361004679468760107e-07
2.805046135754907866e+01 8.347061709108944319e-07
3.531343861556884889e+01 -1.307442473175992308e-07
4.445698525097307652e+01 -4.090219168362360907e-07
5.596802846420851552e+01 -6.640702547605711177e-07
7.045957328161131272e+01 -5.649006568308120877e-07
8.870334730839388726e+01 -6.428818181225843293e-07
1.116708980377407130e+02 -1.169505674660332723e-06
1.405853312975872882e+02 -1.797668753711242137e-06
1.769864460960343422e+02 -2.106385623092947792e-06
2.228127345334363838e+02 -2.275524965405079420e-06
2.805046135754906231e+02 -2.082685125152194583e-06
3.531343861556885599e+02 -1.957929314934050081e-06
4.445698525097302536e+02 -1.997730353792358498e-06
5.596802846420847573e+02 -2.172259198588521403e-06
7.045957328161139230e+02 -2.649586813971034260e-06
8.870334730839383610e+02 -3.895267518342651841e-06
