# theta, gammat_shot_noise
2.805046135754908576e+00 2.108507261518507135e-09
3.531343861556885511e+00 1.342255796837698838e-09
4.445698525097306231e+00 8.329595981272650193e-10
5.596802846420849242e+00 6.045062892345876835e-10
7.045957328161134292e+00 3.914378267083296152e-10
8.870334730839386950e+00 2.452106826862476398e-10
1.116708980377407912e+01 1.960106504941419854e-10
1.405853312975872704e+01 1.461820235754149753e-10
1.769864460960344488e+01 1.097960252788437455e-10
2.228127345334363341e+01 7.931167143159934373e-11
2.805046135754907866e+01 7.563137650258873078e-11
3.531343861556884889e+01 5.836907473186405711e-11
4.445698525097307652e+01 6.021654805784861520e-11
5.596802846420851552e+01 5.960886624521418308e-11
7.045957328161131272e+01 6.935597044648912118e-11
8.870334730839388726e+01 9.098962436027301318e-11
1.116708980377407130e+02 1.096853595453942095e-10
1.405853312975872882e+02 1.339791170210459691e-10
1.769864460960343422e+02 1.754611685975046449e-10
2.228127345334363838e+02 2.483579361655701322e-10
2.805046135754906231e+02 3.448174544018983621e-10
3.531343861556885599e+02 3.744796128587819019e-10
4.445698525097302536e+02 3.411323038754183548e-10
5.596802846420847573e+02 2.664759403331369646e-10
7.045957328161139230e+02 2.271876655480689187e-10
8.870334730839383610e+02 2.423120208281169464e-10
