# theta, boost
2.805046135754908576e+00 9.968041344342614130e-01
3.531343861556885511e+00 9.979666395187661854e-01
4.445698525097306231e+00 9.983685597574495363e-01
5.596802846420849242e+00 9.986236414353638624e-01
7.045957328161134292e+00 9.992177529610728470e-01
8.870334730839386950e+00 9.992581337221425608e-01
1.116708980377407912e+01 9.994317954309906993e-01
1.405853312975872704e+01 9.994090427531316934e-01
1.769864460960344488e+01 9.996236408371543813e-01
2.228127345334363341e+01 9.997806021191465442e-01
2.805046135754907866e+01 9.998193774744501550e-01
3.531343861556884889e+01 9.997838967302880020e-01
4.445698525097307652e+01 9.996691395510368672e-01
5.596802846420851552e+01 9.996725430175774640e-01
7.045957328161131272e+01 9.996922909728003237e-01
8.870334730839388726e+01 9.995930865615926253e-01
1.116708980377407130e+02 9.996246551617125053e-01
1.405853312975872882e+02 9.998802493676559600e-01
1.769864460960343422e+02 1.000405100401954517e+00
2.228127345334363838e+02 1.000845608719839186e+00
2.805046135754906231e+02 1.001207401163673349e+00
3.531343861556885599e+02 1.001107028912430641e+00
4.445698525097302536e+02 1.000631275802280618e+00
5.596802846420847573e+02 9.998426305161360883e-01
7.045957328161139230e+02 9.992933495000216881e-01
8.870334730839383610e+02 9.998967991466555238e-01
