# theta, gamma_t
2.805046135754908576e+00 -1.508447819634112500e-05
3.531343861556885511e+00 -8.840344653106931946e-06
4.445698525097306231e+00 -1.280797295794962480e-05
5.596802846420849242e+00 -9.249729630923647763e-06
7.045957328161134292e+00 -1.016133284263327819e-05
8.870334730839386950e+00 -1.340030619989694350e-06
1.116708980377407912e+01 -9.480877924635757630e-06
1.405853312975872704e+01 -7.296596626879075343e-06
1.769864460960344488e+01 -4.919813256158333869e-06
2.228127345334363341e+01 -6.533314106054450574e-06
2.805046135754907866e+01 -7.799464755387198008e-06
3.531343861556884889e+01 -4.817476821950681535e-06
4.445698525097307652e+01 -2.882127412490396312e-06
5.596802846420851552e+01 -5.105673775220210289e-06
7.045957328161131272e+01 -7.095750582116719858e-06
8.870334730839388726e+01 -4.540085612917511868e-06
1.116708980377407130e+02 -3.213830331713763810e-06
1.405853312975872882e+02 -2.563770442406459403e-06
1.769864460960343422e+02 -5.595991430774895297e-06
2.228127345334363838e+02 -3.257919884870389347e-06
2.805046135754906231e+02 -1.604569756987364114e-06
3.531343861556885599e+02 2.923755475727607463e-06
4.445698525097302536e+02 3.702963655568406895e-06
5.596802846420847573e+02 6.123345827306547787e-06
7.045957328161139230e+02 5.139056551905771397e-06
8.870334730839383610e+02 6.031291723104476333e-06
