# theta, gamma_t
2.805046135754908576e+00 -7.313517949939588386e-06
3.531343861556885511e+00 -1.563863996365103703e-05
4.445698525097306231e+00 -2.203064343667244680e-05
5.596802846420849242e+00 -1.190242092376730464e-05
7.045957328161134292e+00 -1.185290424593430581e-05
8.870334730839386950e+00 1.261103380893171800e-07
1.116708980377407912e+01 -6.271415600911952568e-06
1.405853312975872704e+01 -8.391596761008221988e-06
1.769864460960344488e+01 -6.015313911625721014e-06
2.228127345334363341e+01 -3.713917271691507322e-06
2.805046135754907866e+01 -1.215791101559165498e-06
3.531343861556884889e+01 -2.834295305849128431e-06
4.445698525097307652e+01 -4.666179134620997348e-06
5.596802846420851552e+01 -1.608960938710280051e-06
7.045957328161131272e+01 -7.275105537043755278e-07
8.870334730839388726e+01 -3.089639949903794317e-06
1.116708980377407130e+02 -9.067674481365646007e-06
1.405853312975872882e+02 -1.027451677014815295e-05
1.769864460960343422e+02 -1.635693169523718652e-05
2.228127345334363838e+02 -1.611573609149179355e-05
2.805046135754906231e+02 -1.445712511893010305e-05
3.531343861556885599e+02 -1.176240115932382652e-05
4.445698525097302536e+02 -2.014424571765071518e-06
5.596802846420847573e+02 1.142271905995103898e-05
7.045957328161139230e+02 2.404064499241301115e-06
8.870334730839383610e+02 -4.166157436644413555e-06
