# theta, gamma_t
2.805046135754908576e+00 -9.088326082383180171e-06
3.531343861556885511e+00 -1.383478872891436599e-05
4.445698525097306231e+00 1.023176842531132711e-06
5.596802846420849242e+00 -1.244752222146137447e-05
7.045957328161134292e+00 -5.447235320699034615e-06
8.870334730839386950e+00 -5.922331180014253929e-06
1.116708980377407912e+01 -8.854300537287803814e-06
1.405853312975872704e+01 -5.702160289231206600e-06
1.769864460960344488e+01 -5.648300057363204639e-06
2.228127345334363341e+01 -6.194492766701949714e-06
2.805046135754907866e+01 -6.459000683794687532e-06
3.531343861556884889e+01 -5.886047465688746813e-06
4.445698525097307652e+01 -2.143762742647695887e-06
5.596802846420851552e+01 -4.733903214950807735e-06
7.045957328161131272e+01 -7.569705930226009399e-06
8.870334730839388726e+01 -4.050102463873100939e-06
1.116708980377407130e+02 -3.220622875950189910e-06
1.405853312975872882e+02 -2.426426365571220384e-06
1.769864460960343422e+02 -5.716480273872949764e-06
2.228127345334363838e+02 -3.353825749504230343e-06
2.805046135754906231e+02 -1.624743602943153894e-06
3.531343861556885599e+02 2.870055620500333686e-06
4.445698525097302536e+02 3.865904112744420201e-06
5.596802846420847573e+02 6.123883918744502401e-06
7.045957328161139230e+02 5.143222136792073201e-06
8.870334730839383610e+02 5.993736225595359454e-06
