# theta, gamma_t
2.805046135754908576e+00 -3.212010691434823519e-05
3.531343861556885511e+00 -1.142303810168017400e-05
4.445698525097306231e+00 -1.437233542419017857e-05
5.596802846420849242e+00 -1.172379133273655930e-05
7.045957328161134292e+00 -7.848282043055443465e-06
8.870334730839386950e+00 -7.913293675718909194e-06
1.116708980377407912e+01 -2.830390001777824935e-06
1.405853312975872704e+01 -8.425457693822083384e-06
1.769864460960344488e+01 -5.882418366665482152e-06
2.228127345334363341e+01 -5.052920313706170345e-06
2.805046135754907866e+01 -3.002868987256553071e-06
3.531343861556884889e+01 -2.769941931610308947e-06
4.445698525097307652e+01 -4.822428907529294500e-06
5.596802846420851552e+01 2.328381399546514963e-06
7.045957328161131272e+01 1.091030281733324766e-06
8.870334730839388726e+01 -1.592386718641901142e-06
1.116708980377407130e+02 8.887280481342907784e-07
1.405853312975872882e+02 -8.504878625831596992e-07
1.769864460960343422e+02 -7.293039521434659185e-06
2.228127345334363838e+02 -8.653202597070144074e-06
2.805046135754906231e+02 -5.102651887305189290e-06
3.531343861556885599e+02 -2.213885924267784667e-06
4.445698525097302536e+02 -1.306301746617894731e-06
5.596802846420847573e+02 9.452244301145546921e-06
7.045957328161139230e+02 6.424609512685453854e-06
8.870334730839383610e+02 -2.946111887135624452e-06
