# theta, gamma_t
2.805046135754908576e+00 -2.049762771760637618e-05
3.531343861556885511e+00 -2.029293319275992180e-05
4.445698525097306231e+00 -1.660324951599086323e-05
5.596802846420849242e+00 -8.196069265145418587e-06
7.045957328161134292e+00 -9.048763957234878946e-06
8.870334730839386950e+00 -9.383145703113575557e-06
1.116708980377407912e+01 -1.894147000122520431e-07
1.405853312975872704e+01 -4.154923432708166237e-06
1.769864460960344488e+01 -4.858094901523209867e-06
2.228127345334363341e+01 -4.677749870460734228e-06
2.805046135754907866e+01 -3.315794104782184401e-06
3.531343861556884889e+01 -2.441063506638356833e-06
4.445698525097307652e+01 -3.524221689496032527e-06
5.596802846420851552e+01 3.369259996141865546e-06
7.045957328161131272e+01 2.028290062451549319e-06
8.870334730839388726e+01 -2.001954758552415040e-06
1.116708980377407130e+02 6.498256430276585509e-07
1.405853312975872882e+02 -9.716759253855835499e-07
1.769864460960343422e+02 -7.037360815590766945e-06
2.228127345334363838e+02 -8.510595098094256232e-06
2.805046135754906231e+02 -5.223828594363968397e-06
3.531343861556885599e+02 -2.327075993496034538e-06
4.445698525097302536e+02 -1.184535707703521302e-06
5.596802846420847573e+02 9.534877737473407557e-06
7.045957328161139230e+02 6.456744559265186441e-06
8.870334730839383610e+02 -2.990899044218542072e-06
