# theta, gamma_t
2.805046135754908576e+00 -1.592856074067410582e-05
3.531343861556885511e+00 -1.731239163901618627e-05
4.445698525097306231e+00 -1.915291312429948608e-05
5.596802846420849242e+00 -1.748449245151986381e-05
7.045957328161134292e+00 -9.937901199204516925e-06
8.870334730839386950e+00 -1.809881429159488151e-06
1.116708980377407912e+01 -8.253841261291481116e-06
1.405853312975872704e+01 -8.498284213333058256e-06
1.769864460960344488e+01 -5.302630687791567423e-06
2.228127345334363341e+01 -3.332163190253062666e-06
2.805046135754907866e+01 8.718740738215746202e-08
3.531343861556884889e+01 -2.225559450912947352e-06
4.445698525097307652e+01 -4.148338408298041397e-06
5.596802846420851552e+01 -2.045904304418514021e-06
7.045957328161131272e+01 -1.043557574083954832e-06
8.870334730839388726e+01 -3.103207210787502092e-06
1.116708980377407130e+02 -8.602690931215668197e-06
1.405853312975872882e+02 -9.987066709341932695e-06
1.769864460960343422e+02 -1.614057239789133767e-05
2.228127345334363838e+02 -1.570528552225216933e-05
2.805046135754906231e+02 -1.467456386678993707e-05
3.531343861556885599e+02 -1.173740455021123333e-05
4.445698525097302536e+02 -1.770993548208745299e-06
5.596802846420847573e+02 1.143308792437687427e-05
7.045957328161139230e+02 2.172725202260668580e-06
8.870334730839383610e+02 -4.275805826132257799e-06
