# theta, gamma_t
2.805046135754908576e+00 -1.351832096584514952e-05
3.531343861556885511e+00 -6.121896236394005102e-06
4.445698525097306231e+00 -2.143642885389668244e-05
5.596802846420849242e+00 -1.072747693975821782e-05
7.045957328161134292e+00 -1.371616985394863696e-05
8.870334730839386950e+00 -3.208011957066607808e-06
1.116708980377407912e+01 -8.681568578313802168e-06
1.405853312975872704e+01 -5.621441446308308850e-06
1.769864460960344488e+01 -5.854425141820101373e-06
2.228127345334363341e+01 -6.078822223781082086e-06
2.805046135754907866e+01 -8.387913721326238013e-06
3.531343861556884889e+01 -4.586807992831201952e-06
4.445698525097307652e+01 -2.984051135731583022e-06
5.596802846420851552e+01 -5.305523751906419842e-06
7.045957328161131272e+01 -7.477607854976508814e-06
8.870334730839388726e+01 -4.220304207644733289e-06
1.116708980377407130e+02 -3.403969275781084203e-06
1.405853312975872882e+02 -2.727211985418868037e-06
1.769864460960343422e+02 -5.730919932881532956e-06
2.228127345334363838e+02 -3.209486184734572174e-06
2.805046135754906231e+02 -1.464392398373880412e-06
3.531343861556885599e+02 2.870727846377089221e-06
4.445698525097302536e+02 3.887395994398187557e-06
5.596802846420847573e+02 6.084840347444557293e-06
7.045957328161139230e+02 5.179948311261087496e-06
8.870334730839383610e+02 5.986525075493519294e-06
