# theta, gammat_err
2.805046135754908576e+00 5.493234381942476910e-05
3.531343861556885511e+00 4.541810281381853927e-05
4.445698525097306231e+00 3.496111470992332228e-05
5.596802846420849242e+00 3.028261755362568461e-05
7.045957328161134292e+00 2.458153741684211447e-05
8.870334730839386950e+00 2.012358488426346507e-05
1.116708980377407912e+01 1.666956905154294314e-05
1.405853312975872704e+01 1.304016494550431272e-05
1.769864460960344488e+01 1.062430135220538845e-05
2.228127345334363341e+01 9.065584216175379435e-06
2.805046135754907866e+01 8.497811713527124496e-06
3.531343861556884889e+01 6.960173467636893679e-06
4.445698525097307652e+01 6.146219959836537149e-06
5.596802846420851552e+01 5.567293384793453638e-06
7.045957328161131272e+01 5.182087638141059948e-06
8.870334730839388726e+01 4.607393207482549329e-06
1.116708980377407130e+02 4.224262947649263352e-06
1.405853312975872882e+02 4.209012991725327936e-06
1.769864460960343422e+02 4.023209292767451778e-06
2.228127345334363838e+02 3.624198983666687540e-06
2.805046135754906231e+02 3.501388511927223661e-06
3.531343861556885599e+02 3.427351963739873455e-06
4.445698525097302536e+02 3.305383436862418234e-06
5.596802846420847573e+02 2.764410479639189862e-06
7.045957328161139230e+02 2.334479492830650470e-06
8.870334730839383610e+02 2.439109579273573209e-06
