# theta, gammat_err
2.805046135754908576e+00 7.699411541008208690e-05
3.531343861556885511e+00 6.681453378648215225e-05
4.445698525097306231e+00 4.972688776652545834e-05
5.596802846420849242e+00 3.561943720032808392e-05
7.045957328161134292e+00 3.265244133203273923e-05
8.870334730839386950e+00 2.581410095127718778e-05
1.116708980377407912e+01 2.080234889036235220e-05
1.405853312975872704e+01 1.781316407597208825e-05
1.769864460960344488e+01 1.578026618700625257e-05
2.228127345334363341e+01 1.271901316921568542e-05
2.805046135754907866e+01 1.214187939109832618e-05
3.531343861556884889e+01 9.951863809892718375e-06
4.445698525097307652e+01 9.528516702138653511e-06
5.596802846420851552e+01 8.043933973965750191e-06
7.045957328161131272e+01 7.581596237969955403e-06
8.870334730839388726e+01 7.183624897817399635e-06
1.116708980377407130e+02 6.659232234997127561e-06
1.405853312975872882e+02 7.004212967064257534e-06
1.769864460960343422e+02 6.909655390149759932e-06
2.228127345334363838e+02 7.489118765213513497e-06
2.805046135754906231e+02 7.511431941978763004e-06
3.531343861556885599e+02 7.071533411720149257e-06
4.445698525097302536e+02 5.813597500490940669e-06
5.596802846420847573e+02 4.914944560084741426e-06
7.045957328161139230e+02 3.896169481390425229e-06
8.870334730839383610e+02 4.065060495430345043e-06
