# theta, gammat_err
2.805046135754908576e+00 6.426042646178435494e-05
3.531343861556885511e+00 5.353981125691140364e-05
4.445698525097306231e+00 4.068089974292724074e-05
5.596802846420849242e+00 3.468651001431720279e-05
7.045957328161134292e+00 2.779888535181585435e-05
8.870334730839386950e+00 2.420963588710163940e-05
1.116708980377407912e+01 2.036486805859701550e-05
1.405853312975872704e+01 1.553270929748432974e-05
1.769864460960344488e+01 1.279640986923159502e-05
2.228127345334363341e+01 1.110956186313743506e-05
2.805046135754907866e+01 1.018627694273528537e-05
3.531343861556884889e+01 8.758630593148244954e-06
4.445698525097307652e+01 7.063350424835338544e-06
5.596802846420851552e+01 6.901796732575313393e-06
7.045957328161131272e+01 6.546476865490421234e-06
8.870334730839388726e+01 6.235615220854052104e-06
1.116708980377407130e+02 6.025549253803204072e-06
1.405853312975872882e+02 5.467065796765140685e-06
1.769864460960343422e+02 5.507839905658647987e-06
2.228127345334363838e+02 5.357525630252924000e-06
2.805046135754906231e+02 5.421196746807207708e-06
3.531343861556885599e+02 4.945584312135285114e-06
4.445698525097302536e+02 3.660602501638500863e-06
5.596802846420847573e+02 3.352710884981251022e-06
7.045957328161139230e+02 3.369319378448784172e-06
8.870334730839383610e+02 3.054148887430986141e-06
