# theta, gammat_err
2.805046135754908576e+00 6.192979626810452215e-05
3.531343861556885511e+00 4.656872685092752816e-05
4.445698525097306231e+00 3.840902553762218550e-05
5.596802846420849242e+00 2.846661476763121933e-05
7.045957328161134292e+00 2.722091689045220441e-05
8.870334730839386950e+00 2.170745215669658951e-05
1.116708980377407912e+01 1.639380607099785294e-05
1.405853312975872704e+01 1.507919698511078169e-05
1.769864460960344488e+01 1.219584468905060597e-05
2.228127345334363341e+01 1.021055988161271459e-05
2.805046135754907866e+01 8.513923738555585270e-06
3.531343861556884889e+01 7.170195115474955664e-06
4.445698525097307652e+01 6.914998018516310711e-06
5.596802846420851552e+01 6.039316576736816938e-06
7.045957328161131272e+01 5.587145716125917029e-06
8.870334730839388726e+01 5.122606087206262306e-06
1.116708980377407130e+02 4.957351322686820466e-06
1.405853312975872882e+02 4.408764317216804101e-06
1.769864460960343422e+02 4.313463259172699956e-06
2.228127345334363838e+02 3.875323271406462533e-06
2.805046135754906231e+02 3.788772082872639382e-06
3.531343861556885599e+02 3.374565946218632948e-06
4.445698525097302536e+02 3.022377670002009752e-06
5.596802846420847573e+02 2.615018478050792183e-06
7.045957328161139230e+02 2.460747636937715457e-06
8.870334730839383610e+02 1.984277659176418496e-06
