# theta, gammat_err
2.805046135754908576e+00 6.050456293890565701e-05
3.531343861556885511e+00 5.483238606827669202e-05
4.445698525097306231e+00 3.853810937510301210e-05
5.596802846420849242e+00 3.227126065148635972e-05
7.045957328161134292e+00 2.559126921819781695e-05
8.870334730839386950e+00 2.210734023867604297e-05
1.116708980377407912e+01 1.715946873071758986e-05
1.405853312975872704e+01 1.443251964716612953e-05
1.769864460960344488e+01 1.272092623986479230e-05
2.228127345334363341e+01 1.105441306716435537e-05
2.805046135754907866e+01 9.021263389300318491e-06
3.531343861556884889e+01 7.968638754001318835e-06
4.445698525097307652e+01 7.716801329998950441e-06
5.596802846420851552e+01 6.741805312749597243e-06
7.045957328161131272e+01 6.264055492909904599e-06
8.870334730839388726e+01 6.152834256729554082e-06
1.116708980377407130e+02 6.503467158453579527e-06
1.405853312975872882e+02 6.116731100697078443e-06
1.769864460960343422e+02 5.562153297726820518e-06
2.228127345334363838e+02 5.424173954124249411e-06
2.805046135754906231e+02 5.407711141030432608e-06
3.531343861556885599e+02 4.916785364020006006e-06
4.445698525097302536e+02 4.384286929423068410e-06
5.596802846420847573e+02 3.264100430341233454e-06
7.045957328161139230e+02 3.161870013403920496e-06
8.870334730839383610e+02 2.638935499195590888e-06
