# theta, gammat_err
2.805046135754908576e+00 7.618305858002605562e-05
3.531343861556885511e+00 6.145835810100211893e-05
4.445698525097306231e+00 4.974373655971549003e-05
5.596802846420849242e+00 3.799590271368192662e-05
7.045957328161134292e+00 3.063159051569716438e-05
8.870334730839386950e+00 2.565085987635023801e-05
1.116708980377407912e+01 2.101610845428647905e-05
1.405853312975872704e+01 2.041289514314003202e-05
1.769864460960344488e+01 1.747479806304987524e-05
2.228127345334363341e+01 1.419048112372768870e-05
2.805046135754907866e+01 1.277615242822707638e-05
3.531343861556884889e+01 1.093447089754554499e-05
4.445698525097307652e+01 1.099743732889937009e-05
5.596802846420851552e+01 1.066764447301266231e-05
7.045957328161131272e+01 9.780702175974691150e-06
8.870334730839388726e+01 9.959816547111438102e-06
1.116708980377407130e+02 9.672404919001559049e-06
1.405853312975872882e+02 9.729342764650854904e-06
1.769864460960343422e+02 9.714404001245169573e-06
2.228127345334363838e+02 9.351819534040955634e-06
2.805046135754906231e+02 8.596194809938748063e-06
3.531343861556885599e+02 7.845509593529817480e-06
4.445698525097302536e+02 7.034373351549662910e-06
5.596802846420847573e+02 4.979579111830885822e-06
7.045957328161139230e+02 5.163912667105199919e-06
8.870334730839383610e+02 3.949386548266288260e-06
