# theta, gammat_err
2.805046135754908576e+00 6.336851483828489920e-05
3.531343861556885511e+00 5.375821377785824516e-05
4.445698525097306231e+00 4.187796984183119907e-05
5.596802846420849242e+00 3.551026272796955829e-05
7.045957328161134292e+00 2.920786888954139511e-05
8.870334730839386950e+00 2.334024056732092304e-05
1.116708980377407912e+01 1.974571837169267934e-05
1.405853312975872704e+01 1.562867008864590740e-05
1.769864460960344488e+01 1.398902476246574028e-05
2.228127345334363341e+01 1.157451328190273394e-05
2.805046135754907866e+01 1.111305973736804716e-05
3.531343861556884889e+01 9.207750931401862231e-06
4.445698525097307652e+01 8.340837901155278918e-06
5.596802846420851552e+01 7.316960734248066798e-06
7.045957328161131272e+01 6.555008124096185841e-06
8.870334730839388726e+01 5.967133910943554456e-06
1.116708980377407130e+02 6.307393658517834892e-06
1.405853312975872882e+02 6.036964925384146064e-06
1.769864460960343422e+02 5.687095109086646477e-06
2.228127345334363838e+02 5.967500995585921008e-06
2.805046135754906231e+02 5.600424236604782396e-06
3.531343861556885599e+02 5.193508729704350377e-06
4.445698525097302536e+02 4.232213265899601561e-06
5.596802846420847573e+02 3.938441939772184080e-06
7.045957328161139230e+02 3.881222722687442037e-06
8.870334730839383610e+02 3.562280581460152703e-06
