# theta, gammat_err
2.805046135754908576e+00 5.304412438274616382e-05
3.531343861556885511e+00 4.236592797823518719e-05
4.445698525097306231e+00 3.447211133758262461e-05
5.596802846420849242e+00 3.040010678288748125e-05
7.045957328161134292e+00 2.435336032136332124e-05
8.870334730839386950e+00 1.816946025900021875e-05
1.116708980377407912e+01 1.558958782593303642e-05
1.405853312975872704e+01 1.307218360721644096e-05
1.769864460960344488e+01 1.026331857874974349e-05
2.228127345334363341e+01 9.311752415670490328e-06
2.805046135754907866e+01 7.768851607668768682e-06
3.531343861556884889e+01 7.015533621070959220e-06
4.445698525097307652e+01 6.377301389875887733e-06
5.596802846420851552e+01 5.634877272107135024e-06
7.045957328161131272e+01 5.566484527989412697e-06
8.870334730839388726e+01 4.910664531069457157e-06
1.116708980377407130e+02 4.703348692291848967e-06
1.405853312975872882e+02 4.141651220396385331e-06
1.769864460960343422e+02 3.822465992102327213e-06
2.228127345334363838e+02 3.412692320507446473e-06
2.805046135754906231e+02 3.479945383109994756e-06
3.531343861556885599e+02 2.902841001644829610e-06
4.445698525097302536e+02 2.365213581077612208e-06
5.596802846420847573e+02 2.148213779337007027e-06
7.045957328161139230e+02 1.742887227066122367e-06
8.870334730839383610e+02 1.556946380292691361e-06
