# theta, gammat_err
2.805046135754908576e+00 6.774659073138127648e-05
3.531343861556885511e+00 5.492623971244332462e-05
4.445698525097306231e+00 4.647108547696333301e-05
5.596802846420849242e+00 3.909731523496657050e-05
7.045957328161134292e+00 3.259320114478320716e-05
8.870334730839386950e+00 2.521426148760547343e-05
1.116708980377407912e+01 1.941483035036679428e-05
1.405853312975872704e+01 1.683345181117457652e-05
1.769864460960344488e+01 1.467219715727428924e-05
2.228127345334363341e+01 1.353506829335091080e-05
2.805046135754907866e+01 1.048921738580107225e-05
3.531343861556884889e+01 9.571977364253741902e-06
4.445698525097307652e+01 8.855279161700553689e-06
5.596802846420851552e+01 8.624844790925748615e-06
7.045957328161131272e+01 8.710413420562589589e-06
8.870334730839388726e+01 8.501515592979012182e-06
1.116708980377407130e+02 8.452066387799657629e-06
1.405853312975872882e+02 7.835637301012347717e-06
1.769864460960343422e+02 7.967500099071002527e-06
2.228127345334363838e+02 8.803663046018345124e-06
2.805046135754906231e+02 8.335917738999780796e-06
3.531343861556885599e+02 7.713664877750461778e-06
4.445698525097302536e+02 6.594663706299254195e-06
5.596802846420847573e+02 5.659819345206295490e-06
7.045957328161139230e+02 4.718445233732784800e-06
8.870334730839383610e+02 4.980352265388041624e-06
