# theta, gammat_err
2.805046135754908576e+00 8.503066842227686940e-05
3.531343861556885511e+00 7.390538759580323597e-05
4.445698525097306231e+00 5.633819299075206339e-05
5.596802846420849242e+00 4.855916152156192049e-05
7.045957328161134292e+00 4.046572254248404139e-05
8.870334730839386950e+00 3.293538770431880634e-05
1.116708980377407912e+01 2.720908038123290607e-05
1.405853312975872704e+01 2.265728248409306975e-05
1.769864460960344488e+01 1.945796637663514076e-05
2.228127345334363341e+01 1.699676913514121140e-05
2.805046135754907866e+01 1.521592218801212517e-05
3.531343861556884889e+01 1.375993725045199582e-05
4.445698525097307652e+01 1.195783331184059499e-05
5.596802846420851552e+01 1.079317326746811696e-05
7.045957328161131272e+01 1.101016005542565237e-05
8.870334730839388726e+01 1.089426610252297603e-05
1.116708980377407130e+02 1.043155985470903567e-05
1.405853312975872882e+02 1.066731151342511151e-05
1.769864460960343422e+02 9.639688801334766625e-06
2.228127345334363838e+02 9.311500430963379478e-06
2.805046135754906231e+02 9.559261945316031828e-06
3.531343861556885599e+02 8.962893145334176729e-06
4.445698525097302536e+02 8.682789837506185607e-06
5.596802846420847573e+02 6.992022368676945309e-06
7.045957328161139230e+02 5.753618764555575841e-06
8.870334730839383610e+02 5.356556754620772793e-06
