# theta, gammat_err
2.805046135754908576e+00 6.648464331342210051e-05
3.531343861556885511e+00 5.263897334758214658e-05
4.445698525097306231e+00 4.286327004662217539e-05
5.596802846420849242e+00 3.395457246197401089e-05
7.045957328161134292e+00 2.870658348781078805e-05
8.870334730839386950e+00 2.310037927557215661e-05
1.116708980377407912e+01 2.009060113866587978e-05
1.405853312975872704e+01 1.659453329194531996e-05
1.769864460960344488e+01 1.616921868995996748e-05
2.228127345334363341e+01 1.254991685249985748e-05
2.805046135754907866e+01 1.081692058891378790e-05
3.531343861556884889e+01 1.061329712337809299e-05
4.445698525097307652e+01 1.051032179054148660e-05
5.596802846420851552e+01 1.006465767464437095e-05
7.045957328161131272e+01 8.845587692496664853e-06
8.870334730839388726e+01 8.469168480777446821e-06
1.116708980377407130e+02 7.707693629622037692e-06
1.405853312975872882e+02 7.316001780312283283e-06
1.769864460960343422e+02 7.451977111200572801e-06
2.228127345334363838e+02 7.462847177095399067e-06
2.805046135754906231e+02 6.667297954972850039e-06
3.531343861556885599e+02 6.071157202588652288e-06
4.445698525097302536e+02 5.447871426170688438e-06
5.596802846420847573e+02 4.215341102450403337e-06
7.045957328161139230e+02 3.761936730327383288e-06
8.870334730839383610e+02 3.324171160041659905e-06
