# theta, gammat_err
2.805046135754908576e+00 8.418045747437246783e-05
3.531343861556885511e+00 7.565649187709937629e-05
4.445698525097306231e+00 5.985675954040050879e-05
5.596802846420849242e+00 4.510354676096514875e-05
7.045957328161134292e+00 3.993800101158829049e-05
8.870334730839386950e+00 3.286271368286195843e-05
1.116708980377407912e+01 2.449366505262309064e-05
1.405853312975872704e+01 2.069418629445534506e-05
1.769864460960344488e+01 1.971395345407030668e-05
2.228127345334363341e+01 1.699480513579140151e-05
2.805046135754907866e+01 1.383744945727031787e-05
3.531343861556884889e+01 1.336368803897694373e-05
4.445698525097307652e+01 1.269079060083528068e-05
5.596802846420851552e+01 1.086045552411526049e-05
7.045957328161131272e+01 1.035206951785406228e-05
8.870334730839388726e+01 9.688019262128731249e-06
1.116708980377407130e+02 8.496138812949905557e-06
1.405853312975872882e+02 8.903715015734977185e-06
1.769864460960343422e+02 8.921467598023259137e-06
2.228127345334363838e+02 8.080805397476208468e-06
2.805046135754906231e+02 8.839209685714971497e-06
3.531343861556885599e+02 8.504776152998027764e-06
4.445698525097302536e+02 6.757907415779453722e-06
5.596802846420847573e+02 5.756997245533572483e-06
7.045957328161139230e+02 5.108630694095080562e-06
8.870334730839383610e+02 4.341799868402711259e-06
