# theta, gammat_err
2.805046135754908576e+00 6.610827667267090975e-05
3.531343861556885511e+00 5.411404501275722458e-05
4.445698525097306231e+00 4.415193159859139878e-05
5.596802846420849242e+00 3.802897663113677726e-05
7.045957328161134292e+00 3.031383733504173310e-05
8.870334730839386950e+00 2.353924785992394348e-05
1.116708980377407912e+01 1.857481883257132980e-05
1.405853312975872704e+01 1.713350245299047919e-05
1.769864460960344488e+01 1.358946932993957139e-05
2.228127345334363341e+01 1.353235447472328487e-05
2.805046135754907866e+01 9.939521668801974729e-06
3.531343861556884889e+01 9.772812646770411382e-06
4.445698525097307652e+01 8.751253548492620831e-06
5.596802846420851552e+01 7.932508261208234655e-06
7.045957328161131272e+01 8.038611094119024441e-06
8.870334730839388726e+01 7.325360745412217478e-06
1.116708980377407130e+02 7.909265958212960380e-06
1.405853312975872882e+02 7.530389848863352260e-06
1.769864460960343422e+02 7.231188759150196617e-06
2.228127345334363838e+02 7.671217750304554656e-06
2.805046135754906231e+02 6.799477321769106842e-06
3.531343861556885599e+02 5.499140934708399958e-06
4.445698525097302536e+02 4.847926438142384727e-06
5.596802846420847573e+02 4.296154324002924336e-06
7.045957328161139230e+02 3.557836637166425746e-06
8.870334730839383610e+02 3.463753198492891050e-06
