# theta, gamma_x
2.805046135754908576e+00 7.700747473842471004e-07
3.531343861556885511e+00 3.718202668501229654e-08
4.445698525097306231e+00 -3.232821828465512446e-07
5.596802846420849242e+00 -1.158690645104880008e-07
7.045957328161134292e+00 6.954692384902250118e-08
8.870334730839386950e+00 -1.805853777981718416e-07
1.116708980377407912e+01 -2.199661559686669105e-07
1.405853312975872704e+01 -3.024449338202363200e-07
1.769864460960344488e+01 1.505453741721844696e-07
2.228127345334363341e+01 3.135674672932381919e-07
2.805046135754907866e+01 2.961638461496398065e-07
3.531343861556884889e+01 2.495902999070307522e-07
4.445698525097307652e+01 3.028720086226994374e-07
5.596802846420851552e+01 2.606700098250748857e-07
7.045957328161131272e+01 3.079909328504590232e-07
8.870334730839388726e+01 3.440824904135324708e-07
1.116708980377407130e+02 4.641462952675112067e-07
1.405853312975872882e+02 6.248675806332066456e-07
1.769864460960343422e+02 9.417857525062908762e-07
2.228127345334363838e+02 9.755452145761542726e-07
2.805046135754906231e+02 1.042031661441527264e-06
3.531343861556885599e+02 9.209167052330927490e-07
4.445698525097302536e+02 8.208210501228729927e-07
5.596802846420847573e+02 6.369119617880814361e-07
7.045957328161139230e+02 -5.257447634060377115e-08
8.870334730839383610e+02 -1.241497083990232972e-06
