# theta, gamma_x
2.805046135754908576e+00 7.736521549527875262e-07
3.531343861556885511e+00 6.258421691758470617e-08
4.445698525097306231e+00 3.646710295114102333e-08
5.596802846420849242e+00 -5.961680335173315490e-08
7.045957328161134292e+00 -1.102221049944114649e-07
8.870334730839386950e+00 -4.736013430682111996e-07
1.116708980377407912e+01 -3.317847365349271122e-08
1.405853312975872704e+01 -2.489975642817781333e-07
1.769864460960344488e+01 8.885631704689291873e-08
2.228127345334363341e+01 3.740565172535671682e-07
2.805046135754907866e+01 2.645386409343285350e-07
3.531343861556884889e+01 2.916538430010721966e-07
4.445698525097307652e+01 2.651413465955835037e-07
5.596802846420851552e+01 2.810028760502126344e-07
7.045957328161131272e+01 2.783095861889850569e-07
8.870334730839388726e+01 3.580549632037247221e-07
1.116708980377407130e+02 4.560406304963923908e-07
1.405853312975872882e+02 6.206290505967247200e-07
1.769864460960343422e+02 9.505811337551783781e-07
2.228127345334363838e+02 9.684254507241186289e-07
2.805046135754906231e+02 1.050738548460307798e-06
3.531343861556885599e+02 9.178742052579057100e-07
4.445698525097302536e+02 8.272736141873578674e-07
5.596802846420847573e+02 6.411186157684271960e-07
7.045957328161139230e+02 -5.447651527339278075e-08
8.870334730839383610e+02 -1.246173964280841212e-06
