# theta, gamma_t
2.805046135754908576e+00 1.904773385974941474e-03
3.531343861556885511e+00 1.509326459491883848e-03
4.445698525097306231e+00 1.268601459641636011e-03
5.596802846420849242e+00 1.119255352066647743e-03
7.045957328161134292e+00 8.839633161023725556e-04
8.870334730839386950e+00 7.078795877746409332e-04
1.116708980377407912e+01 6.047658956933812816e-04
1.405853312975872704e+01 4.648867211453436570e-04
1.769864460960344488e+01 3.827189712030179547e-04
2.228127345334363341e+01 3.324404018740415132e-04
2.805046135754907866e+01 2.689982891274459451e-04
3.531343861556884889e+01 2.306110024984164906e-04
4.445698525097307652e+01 1.991482680459656163e-04
5.596802846420851552e+01 1.727828622368682082e-04
7.045957328161131272e+01 1.464883092766857884e-04
8.870334730839388726e+01 1.233007375607164560e-04
1.116708980377407130e+02 1.036853883894463713e-04
1.405853312975872882e+02 9.154209721919168011e-05
1.769864460960343422e+02 7.291319633075698842e-05
2.228127345334363838e+02 6.503227888787215688e-05
2.805046135754906231e+02 4.959810545422097992e-05
3.531343861556885599e+02 3.819164807943859874e-05
4.445698525097302536e+02 2.540636772245617381e-05
5.596802846420847573e+02 1.833834645310625106e-05
7.045957328161139230e+02 5.797656516533915158e-06
8.870334730839383610e+02 3.017189151549210893e-06
