# theta, gamma_t
2.805046135754908576e+00 6.412681480191277845e-05
3.531343861556885511e+00 1.734325169209077733e-04
4.445698525097306231e+00 5.596110596462772625e-05
5.596802846420849242e+00 6.387850440412107863e-05
7.045957328161134292e+00 6.843581409734226422e-05
8.870334730839386950e+00 3.225664653380877391e-05
1.116708980377407912e+01 2.865334408015141686e-05
1.405853312975872704e+01 3.540844352181009584e-05
1.769864460960344488e+01 2.419217219232145169e-05
2.228127345334363341e+01 2.406158649172002582e-05
2.805046135754907866e+01 1.300278748214698600e-05
3.531343861556884889e+01 3.002480965814151905e-05
4.445698525097307652e+01 1.250199332114854134e-05
5.596802846420851552e+01 8.919640319440631988e-06
7.045957328161131272e+01 1.586116298369531574e-05
8.870334730839388726e+01 1.151022473205000445e-05
1.116708980377407130e+02 6.533249019513412526e-06
1.405853312975872882e+02 4.365976542265279740e-06
1.769864460960343422e+02 9.931529518547326690e-08
2.228127345334363838e+02 1.085474273919069057e-06
2.805046135754906231e+02 2.835758468529485514e-06
3.531343861556885599e+02 1.295581625479136551e-06
4.445698525097302536e+02 4.494032208393229571e-07
5.596802846420847573e+02 -1.879777916249743772e-06
7.045957328161139230e+02 1.503284440359102117e-06
8.870334730839383610e+02 1.406701484312887512e-06
