# theta, gamma_t
2.805046135754908576e+00 2.929165060554721027e-04
3.531343861556885511e+00 1.639491512547114587e-04
4.445698525097306231e+00 1.381176733828241301e-04
5.596802846420849242e+00 1.556628652252055973e-04
7.045957328161134292e+00 1.297131259866656763e-04
8.870334730839386950e+00 1.174668808795516505e-04
1.116708980377407912e+01 8.659770322266659224e-05
1.405853312975872704e+01 6.349917868983865179e-05
1.769864460960344488e+01 6.777709140990302854e-05
2.228127345334363341e+01 2.931769121556794460e-05
2.805046135754907866e+01 4.098220435112398253e-05
3.531343861556884889e+01 1.533996878748891085e-05
4.445698525097307652e+01 1.741570666470686213e-05
5.596802846420851552e+01 5.895277368551560089e-06
7.045957328161131272e+01 1.931164364396995852e-05
8.870334730839388726e+01 1.068976307673736761e-05
1.116708980377407130e+02 1.134010399033190937e-05
1.405853312975872882e+02 7.562360785633024307e-06
1.769864460960343422e+02 4.773979850272731813e-06
2.228127345334363838e+02 5.641339806614801362e-06
2.805046135754906231e+02 5.566249264574881414e-06
3.531343861556885599e+02 3.563443803963534940e-06
4.445698525097302536e+02 -5.047712547693669435e-07
5.596802846420847573e+02 5.107569801642864398e-08
7.045957328161139230e+02 9.963740322811384235e-07
8.870334730839383610e+02 -1.750926696050884129e-06
