# theta, gamma_t
2.805046135754908576e+00 -8.327022227468953346e-06
3.531343861556885511e+00 1.234667237867653040e-04
4.445698525097306231e+00 5.041508887206345356e-05
5.596802846420849242e+00 -3.684917665016895186e-05
7.045957328161134292e+00 1.336724471937006765e-05
8.870334730839386950e+00 1.136323558670436806e-05
1.116708980377407912e+01 -1.645597603195775419e-05
1.405853312975872704e+01 9.168083304148187505e-06
1.769864460960344488e+01 1.587785481900334637e-05
2.228127345334363341e+01 2.860751545770708168e-06
2.805046135754907866e+01 -2.128537350414898968e-07
3.531343861556884889e+01 4.060863014177565458e-06
4.445698525097307652e+01 2.716299590668952885e-08
5.596802846420851552e+01 5.229355914314139344e-07
7.045957328161131272e+01 1.458383631570022577e-06
8.870334730839388726e+01 -1.263144377034678550e-06
1.116708980377407130e+02 1.796548825657253154e-06
1.405853312975872882e+02 2.631920487865106134e-06
1.769864460960343422e+02 1.499285580589592511e-06
2.228127345334363838e+02 -3.707930769187984372e-08
2.805046135754906231e+02 4.753511181680823168e-07
3.531343861556885599e+02 1.897721529233142553e-06
4.445698525097302536e+02 2.438087319922412373e-06
5.596802846420847573e+02 -1.113318741626159053e-06
7.045957328161139230e+02 -1.497240543402322482e-06
8.870334730839383610e+02 1.476246618934067979e-07
