# theta, gamma_t
2.805046135754908576e+00 1.531272322627978883e-04
3.531343861556885511e+00 1.125803458268015992e-04
4.445698525097306231e+00 1.022338843461232630e-04
5.596802846420849242e+00 7.027346835964660792e-05
7.045957328161134292e+00 5.394998087693519788e-05
8.870334730839386950e+00 5.929307650814562676e-05
1.116708980377407912e+01 7.230734196964659426e-05
1.405853312975872704e+01 6.507843822413239966e-05
1.769864460960344488e+01 5.619307900926741962e-05
2.228127345334363341e+01 4.583271323423583632e-05
2.805046135754907866e+01 4.410900384875890450e-05
3.531343861556884889e+01 4.025850940187767409e-05
4.445698525097307652e+01 3.724771838768570778e-05
5.596802846420851552e+01 3.058942423759897710e-05
7.045957328161131272e+01 2.651909618607548022e-05
8.870334730839388726e+01 1.832340187426543344e-05
1.116708980377407130e+02 3.656270113903942916e-06
1.405853312975872882e+02 1.970562819805236259e-06
1.769864460960343422e+02 1.000389074721951330e-06
2.228127345334363838e+02 1.182639543271358324e-06
2.805046135754906231e+02 -7.800364669279162100e-07
3.531343861556885599e+02 7.027233096780169882e-06
4.445698525097302536e+02 5.511617927466622200e-06
5.596802846420847573e+02 -2.970517900866695870e-07
7.045957328161139230e+02 2.319485602684368377e-07
8.870334730839383610e+02 -6.335873369263058828e-07
