# theta, gamma_t
2.805046135754908576e+00 1.779982327285045237e-05
3.531343861556885511e+00 -9.538236591140316289e-05
4.445698525097306231e+00 -1.763798930876073735e-05
5.596802846420849242e+00 -3.684698300889583300e-05
7.045957328161134292e+00 2.325151422724043126e-05
8.870334730839386950e+00 1.012049758810081223e-05
1.116708980377407912e+01 2.702635081871807834e-05
1.405853312975872704e+01 1.338057885217081033e-05
1.769864460960344488e+01 2.310203598603702968e-05
2.228127345334363341e+01 2.256407899061852962e-05
2.805046135754907866e+01 1.446871079366876696e-05
3.531343861556884889e+01 1.674931086059536749e-05
4.445698525097307652e+01 1.370944830346976444e-05
5.596802846420851552e+01 1.554621632806664906e-05
7.045957328161131272e+01 1.142925178573380826e-05
8.870334730839388726e+01 9.380110466184641158e-06
1.116708980377407130e+02 4.603583411098909227e-06
1.405853312975872882e+02 8.403610057057117816e-08
1.769864460960343422e+02 5.725583693976432375e-06
2.228127345334363838e+02 3.311400201307187040e-06
2.805046135754906231e+02 -1.484052104138523570e-06
3.531343861556885599e+02 5.080959770912739520e-06
4.445698525097302536e+02 2.386499773289733826e-06
5.596802846420847573e+02 9.375609680122269239e-07
7.045957328161139230e+02 2.214639310860231437e-06
8.870334730839383610e+02 -1.464799607090475710e-06
