# theta, gamma_t
2.805046135754908576e+00 1.144053308954159475e-03
3.531343861556885511e+00 7.941110174640556062e-04
4.445698525097306231e+00 6.414162210666006936e-04
5.596802846420849242e+00 5.565308945061074901e-04
7.045957328161134292e+00 4.512192113763405211e-04
8.870334730839386950e+00 4.023594750583442533e-04
1.116708980377407912e+01 3.696617805418626131e-04
1.405853312975872704e+01 3.004399947054883888e-04
1.769864460960344488e+01 2.703623518176253909e-04
2.228127345334363341e+01 2.189676762818318920e-04
2.805046135754907866e+01 2.028258135495653448e-04
3.531343861556884889e+01 1.681807332852860407e-04
4.445698525097307652e+01 1.427854347210584225e-04
5.596802846420851552e+01 1.231805236228357067e-04
7.045957328161131272e+01 9.132144766946340446e-05
8.870334730839388726e+01 6.313249345406465581e-05
1.116708980377407130e+02 4.936210292119629767e-05
1.405853312975872882e+02 3.571784814882352968e-05
1.769864460960343422e+02 3.024584176906414704e-05
2.228127345334363838e+02 2.507338510435804221e-05
2.805046135754906231e+02 1.245047312792062495e-05
3.531343861556885599e+02 1.682933700943653607e-05
4.445698525097302536e+02 8.954750937008350490e-06
5.596802846420847573e+02 -1.619546067500179143e-06
7.045957328161139230e+02 9.468803120410988189e-07
8.870334730839383610e+02 1.255025043607880977e-06
