# theta, gammat_err
2.805046135754908576e+00 5.088259476576343932e-05
3.531343861556885511e+00 3.828140187019746048e-05
4.445698525097306231e+00 3.346809502285214791e-05
5.596802846420849242e+00 2.656959085034716340e-05
7.045957328161134292e+00 1.954973484574894005e-05
8.870334730839386950e+00 1.745985126393997049e-05
1.116708980377407912e+01 1.568411404121537920e-05
1.405853312975872704e+01 1.337987753322270966e-05
1.769864460960344488e+01 1.068492986437298660e-05
2.228127345334363341e+01 9.808992867196102613e-06
2.805046135754907866e+01 8.392129162247112748e-06
3.531343861556884889e+01 7.551055398409911214e-06
4.445698525097307652e+01 7.279560439740184719e-06
5.596802846420851552e+01 6.939020405484004983e-06
7.045957328161131272e+01 6.784765103928732633e-06
8.870334730839388726e+01 6.610188323379591818e-06
1.116708980377407130e+02 6.720695200796262044e-06
1.405853312975872882e+02 5.943467719955556754e-06
1.769864460960343422e+02 5.655831262933551673e-06
2.228127345334363838e+02 5.138471645046682916e-06
2.805046135754906231e+02 4.614784597346715342e-06
3.531343861556885599e+02 4.477702407054354392e-06
4.445698525097302536e+02 3.520890305289623771e-06
5.596802846420847573e+02 2.758450179159479941e-06
7.045957328161139230e+02 2.405573425377258678e-06
8.870334730839383610e+02 2.144393036069480738e-06
