# theta, gammat_err
2.805046135754908576e+00 6.236323136759211699e-05
3.531343861556885511e+00 5.234762956739715537e-05
4.445698525097306231e+00 3.881101654160013268e-05
5.596802846420849242e+00 3.393592883420240867e-05
7.045957328161134292e+00 2.720552072798641067e-05
8.870334730839386950e+00 2.363135508525439707e-05
1.116708980377407912e+01 2.001070280970319238e-05
1.405853312975872704e+01 1.473622841846013879e-05
1.769864460960344488e+01 1.227530275468773787e-05
2.228127345334363341e+01 1.074545010768052600e-05
2.805046135754907866e+01 9.777724309789988225e-06
3.531343861556884889e+01 8.413873985883072503e-06
4.445698525097307652e+01 6.650590258485866073e-06
5.596802846420851552e+01 6.693183823975339812e-06
7.045957328161131272e+01 6.332724866639368149e-06
8.870334730839388726e+01 6.034069866965704086e-06
1.116708980377407130e+02 5.844519509978580604e-06
1.405853312975872882e+02 5.241955080604129795e-06
1.769864460960343422e+02 5.173335842816595115e-06
2.228127345334363838e+02 4.952999164627468229e-06
2.805046135754906231e+02 5.058600365649826413e-06
3.531343861556885599e+02 4.614294019766736370e-06
4.445698525097302536e+02 3.410804995263190114e-06
5.596802846420847573e+02 3.048267657035168373e-06
7.045957328161139230e+02 2.950217329143913660e-06
8.870334730839383610e+02 2.531992393737029945e-06
