# theta, gammat_err
2.805046135754908576e+00 7.529767696654124940e-05
3.531343861556885511e+00 6.378137618245004973e-05
4.445698525097306231e+00 4.857767420529270861e-05
5.596802846420849242e+00 3.469681562245330547e-05
7.045957328161134292e+00 3.144514312000271431e-05
8.870334730839386950e+00 2.474744042829574422e-05
1.116708980377407912e+01 1.983375694599132135e-05
1.405853312975872704e+01 1.748766511776255313e-05
1.769864460960344488e+01 1.532816303821438829e-05
2.228127345334363341e+01 1.216931084075000706e-05
2.805046135754907866e+01 1.158706048840837938e-05
3.531343861556884889e+01 9.486445765652655216e-06
4.445698525097307652e+01 9.157487462624246802e-06
5.596802846420851552e+01 7.820796228144431844e-06
7.045957328161131272e+01 7.320074569984451322e-06
8.870334730839388726e+01 6.916794594278795893e-06
1.116708980377407130e+02 6.326593569432328565e-06
1.405853312975872882e+02 6.586296227381161353e-06
1.769864460960343422e+02 6.495549529002327109e-06
2.228127345334363838e+02 7.002589852813441863e-06
2.805046135754906231e+02 6.928454273388882422e-06
3.531343861556885599e+02 6.413881908033787010e-06
4.445698525097302536e+02 4.978993251227603125e-06
5.596802846420847573e+02 4.339004188706708209e-06
7.045957328161139230e+02 3.434967930068065094e-06
8.870334730839383610e+02 3.332398261632683637e-06
