# theta, gammat_err
2.805046135754908576e+00 6.509255120652305833e-05
3.531343861556885511e+00 5.361788840067381200e-05
4.445698525097306231e+00 4.352484509923088912e-05
5.596802846420849242e+00 3.729881553941680878e-05
7.045957328161134292e+00 2.976383773371299245e-05
8.870334730839386950e+00 2.332128586153438385e-05
1.116708980377407912e+01 1.791938156195180270e-05
1.405853312975872704e+01 1.658343905797334168e-05
1.769864460960344488e+01 1.335699793076098465e-05
2.228127345334363341e+01 1.327309355357275757e-05
2.805046135754907866e+01 9.807132329523294780e-06
3.531343861556884889e+01 9.539636260366299327e-06
4.445698525097307652e+01 8.439335947186114194e-06
5.596802846420851552e+01 7.804271582715846612e-06
7.045957328161131272e+01 7.797358978993317377e-06
8.870334730839388726e+01 7.115655052417183542e-06
1.116708980377407130e+02 7.598178574116763429e-06
1.405853312975872882e+02 7.260193152463807398e-06
1.769864460960343422e+02 6.875574640624173696e-06
2.228127345334363838e+02 7.236802134926152828e-06
2.805046135754906231e+02 6.531619196280976955e-06
3.531343861556885599e+02 5.400238248463298460e-06
4.445698525097302536e+02 4.570660851879390979e-06
5.596802846420847573e+02 3.997841012831366420e-06
7.045957328161139230e+02 3.235938860253141035e-06
8.870334730839383610e+02 3.249234025470690943e-06
