# theta, gammat_err
2.805046135754908576e+00 5.527398808706299318e-05
3.531343861556885511e+00 4.429027468313222172e-05
4.445698525097306231e+00 3.382230828275958602e-05
5.596802846420849242e+00 2.916847809904936316e-05
7.045957328161134292e+00 2.352228861218209923e-05
8.870334730839386950e+00 1.831239344818365384e-05
1.116708980377407912e+01 1.613838613936716861e-05
1.405853312975872704e+01 1.329730444684397089e-05
1.769864460960344488e+01 1.148540322859112103e-05
2.228127345334363341e+01 9.509767812319583531e-06
2.805046135754907866e+01 9.024665793252981713e-06
3.531343861556884889e+01 7.394972188149225016e-06
4.445698525097307652e+01 7.017394645557347562e-06
5.596802846420851552e+01 6.281937254597562031e-06
7.045957328161131272e+01 5.546963547586282758e-06
8.870334730839388726e+01 5.694562684884246732e-06
1.116708980377407130e+02 5.768411487507246067e-06
1.405853312975872882e+02 5.216406359879410388e-06
1.769864460960343422e+02 4.343165261840440769e-06
2.228127345334363838e+02 4.322184565005651944e-06
2.805046135754906231e+02 4.106474926383187838e-06
3.531343861556885599e+02 3.335080466677158928e-06
4.445698525097302536e+02 3.033509697866572061e-06
5.596802846420847573e+02 2.593365651652503825e-06
7.045957328161139230e+02 2.172851816059495278e-06
8.870334730839383610e+02 1.902156974972328988e-06
