# theta, gammat_err
2.805046135754908576e+00 5.927308981029385198e-05
3.531343861556885511e+00 4.806058664846735731e-05
4.445698525097306231e+00 3.708227006444281580e-05
5.596802846420849242e+00 2.960418940326465801e-05
7.045957328161134292e+00 2.321479071564416723e-05
8.870334730839386950e+00 1.956322615567013463e-05
1.116708980377407912e+01 1.694682405275372094e-05
1.405853312975872704e+01 1.376847177865167018e-05
1.769864460960344488e+01 9.997197302075867397e-06
2.228127345334363341e+01 9.463566616079369036e-06
2.805046135754907866e+01 7.456029742269725737e-06
3.531343861556884889e+01 7.087158219184365873e-06
4.445698525097307652e+01 6.499709919693141338e-06
5.596802846420851552e+01 5.883352589979294745e-06
7.045957328161131272e+01 5.217738353548352755e-06
8.870334730839388726e+01 5.182721885824756012e-06
1.116708980377407130e+02 4.530536732719894909e-06
1.405853312975872882e+02 4.482143066059559953e-06
1.769864460960343422e+02 4.401414289835302776e-06
2.228127345334363838e+02 4.346266029735085383e-06
2.805046135754906231e+02 3.696611479862481270e-06
3.531343861556885599e+02 3.242567333721391774e-06
4.445698525097302536e+02 2.506746469541400987e-06
5.596802846420847573e+02 2.126212353319744658e-06
7.045957328161139230e+02 2.012712693486874965e-06
8.870334730839383610e+02 1.746488149392770686e-06
