# theta, gammat_err
2.805046135754908576e+00 5.715104824238545077e-05
3.531343861556885511e+00 5.101699120685359586e-05
4.445698525097306231e+00 3.786305404114389449e-05
5.596802846420849242e+00 2.797559740535313151e-05
7.045957328161134292e+00 2.267869481812435361e-05
8.870334730839386950e+00 1.964236000124416342e-05
1.116708980377407912e+01 1.574208870748559406e-05
1.405853312975872704e+01 1.346613944360041735e-05
1.769864460960344488e+01 1.158552970547741143e-05
2.228127345334363341e+01 1.015653829602062619e-05
2.805046135754907866e+01 8.903572810856929702e-06
3.531343861556884889e+01 7.987700814931448647e-06
4.445698525097307652e+01 7.013204080656927854e-06
5.596802846420851552e+01 6.883319540254070037e-06
7.045957328161131272e+01 6.290453029470613973e-06
8.870334730839388726e+01 6.412987259435263018e-06
1.116708980377407130e+02 6.013719279539276090e-06
1.405853312975872882e+02 5.854506661694810899e-06
1.769864460960343422e+02 5.840938958027507741e-06
2.228127345334363838e+02 5.807553393775920204e-06
2.805046135754906231e+02 5.692461425440235489e-06
3.531343861556885599e+02 4.118302406128832511e-06
4.445698525097302536e+02 3.801592842227836433e-06
5.596802846420847573e+02 3.413040661028730706e-06
7.045957328161139230e+02 2.690775460762111177e-06
8.870334730839383610e+02 2.561749925717340046e-06
