# theta, gammat_err
2.805046135754908576e+00 5.982266571772521934e-05
3.531343861556885511e+00 5.141744915311128905e-05
4.445698525097306231e+00 3.982750334176703958e-05
5.596802846420849242e+00 3.338979582043383220e-05
7.045957328161134292e+00 2.779769901304181756e-05
8.870334730839386950e+00 2.222432186848205502e-05
1.116708980377407912e+01 1.875451523809524819e-05
1.405853312975872704e+01 1.494354721879530054e-05
1.769864460960344488e+01 1.355515890901750072e-05
2.228127345334363341e+01 1.126344368924330852e-05
2.805046135754907866e+01 1.058361658739418278e-05
3.531343861556884889e+01 8.814892173062382669e-06
4.445698525097307652e+01 7.997041960512269013e-06
5.596802846420851552e+01 7.050561340783755181e-06
7.045957328161131272e+01 6.180058707051348567e-06
8.870334730839388726e+01 5.726523600370650810e-06
1.116708980377407130e+02 6.046757422201224735e-06
1.405853312975872882e+02 5.776694584270249190e-06
1.769864460960343422e+02 5.361933867014596492e-06
2.228127345334363838e+02 5.585640294794051236e-06
2.805046135754906231e+02 5.250375314352052069e-06
3.531343861556885599e+02 4.933899166722879134e-06
4.445698525097302536e+02 4.101883600514769315e-06
5.596802846420847573e+02 3.731003867034856348e-06
7.045957328161139230e+02 3.457491530898655705e-06
8.870334730839383610e+02 3.164774928108308692e-06
