# theta, gammat_err
2.805046135754908576e+00 5.597048300946907181e-05
3.531343861556885511e+00 3.999477986893033583e-05
4.445698525097306231e+00 3.367049769059890529e-05
5.596802846420849242e+00 2.500012035210410444e-05
7.045957328161134292e+00 2.274602290338272438e-05
8.870334730839386950e+00 1.707403698389693878e-05
1.116708980377407912e+01 1.438982183058164784e-05
1.405853312975872704e+01 1.291211608891195074e-05
1.769864460960344488e+01 1.057688056105877859e-05
2.228127345334363341e+01 9.015568570498133132e-06
2.805046135754907866e+01 8.448576789129942760e-06
3.531343861556884889e+01 6.911405997056284556e-06
4.445698525097307652e+01 6.814764601065997610e-06
5.596802846420851552e+01 6.766254768844946864e-06
7.045957328161131272e+01 5.562512419600128717e-06
8.870334730839388726e+01 5.265734752412455179e-06
1.116708980377407130e+02 4.714851630883022146e-06
1.405853312975872882e+02 4.527251913308746257e-06
1.769864460960343422e+02 4.117716813628104029e-06
2.228127345334363838e+02 4.004886978415077021e-06
2.805046135754906231e+02 3.545087415286162811e-06
3.531343861556885599e+02 3.337890673801086273e-06
4.445698525097302536e+02 2.923472827583159152e-06
5.596802846420847573e+02 2.328101206044700605e-06
7.045957328161139230e+02 1.833182878665532864e-06
8.870334730839383610e+02 1.652554635627559024e-06
