# theta, gammat_err
2.805046135754908576e+00 8.071454934638219942e-05
3.531343861556885511e+00 7.032262968234520128e-05
4.445698525097306231e+00 5.325292989932943125e-05
5.596802846420849242e+00 4.554612846202786076e-05
7.045957328161134292e+00 3.817776299690859849e-05
8.870334730839386950e+00 3.153886076456819234e-05
1.116708980377407912e+01 2.577028196598986568e-05
1.405853312975872704e+01 2.166529709015666482e-05
1.769864460960344488e+01 1.850129427427655497e-05
2.228127345334363341e+01 1.613903167815182717e-05
2.805046135754907866e+01 1.453027733453161458e-05
3.531343861556884889e+01 1.298116773525578602e-05
4.445698525097307652e+01 1.134554893426139765e-05
5.596802846420851552e+01 1.018376290152858055e-05
7.045957328161131272e+01 1.041691687051189986e-05
8.870334730839388726e+01 1.025957896626979114e-05
1.116708980377407130e+02 9.864379511433217387e-06
1.405853312975872882e+02 1.000435517138739687e-05
1.769864460960343422e+02 8.947632883501443988e-06
2.228127345334363838e+02 8.585923007042680673e-06
2.805046135754906231e+02 8.980745170468026786e-06
3.531343861556885599e+02 8.193423634133404463e-06
4.445698525097302536e+02 7.754115539178719449e-06
5.596802846420847573e+02 6.449556268473395086e-06
7.045957328161139230e+02 5.201916949647569056e-06
8.870334730839383610e+02 4.978188384573719389e-06
