# theta, gammat_err
2.805046135754908576e+00 5.916090270902142747e-05
3.531343861556885511e+00 4.943354228954884331e-05
4.445698525097306231e+00 3.636427035443603556e-05
5.596802846420849242e+00 2.983387665531583873e-05
7.045957328161134292e+00 2.332233118357305974e-05
8.870334730839386950e+00 1.740721517123777914e-05
1.116708980377407912e+01 1.558001092571331995e-05
1.405853312975872704e+01 1.267484681314945267e-05
1.769864460960344488e+01 1.018171602053949006e-05
2.228127345334363341e+01 1.010559476010450768e-05
2.805046135754907866e+01 8.213259001865153976e-06
3.531343861556884889e+01 7.862531562317678473e-06
4.445698525097307652e+01 6.369958805808135035e-06
5.596802846420851552e+01 6.675204655277098890e-06
7.045957328161131272e+01 6.012971367497220058e-06
8.870334730839388726e+01 5.755884888998988591e-06
1.116708980377407130e+02 5.409261616092741344e-06
1.405853312975872882e+02 5.345701923413800799e-06
1.769864460960343422e+02 4.985487465563045365e-06
2.228127345334363838e+02 5.479737107335989442e-06
2.805046135754906231e+02 5.162558721255928463e-06
3.531343861556885599e+02 4.107145277398259487e-06
4.445698525097302536e+02 3.183693815929288969e-06
5.596802846420847573e+02 2.986052375344498696e-06
7.045957328161139230e+02 2.329590013432578652e-06
8.870334730839383610e+02 2.380444919859700857e-06
