# theta, gammat_err
2.805046135754908576e+00 5.852985338423222553e-05
3.531343861556885511e+00 4.521310603914092382e-05
4.445698525097306231e+00 3.682247733379914262e-05
5.596802846420849242e+00 2.748806591110684218e-05
7.045957328161134292e+00 2.627171807815552044e-05
8.870334730839386950e+00 2.094146158322284106e-05
1.116708980377407912e+01 1.609442767171297698e-05
1.405853312975872704e+01 1.482647217672953097e-05
1.769864460960344488e+01 1.200343472384422164e-05
2.228127345334363341e+01 1.000136355007953448e-05
2.805046135754907866e+01 8.256601648899553132e-06
3.531343861556884889e+01 6.951511100164765155e-06
4.445698525097307652e+01 6.705534459033374965e-06
5.596802846420851552e+01 5.777723346618717286e-06
7.045957328161131272e+01 5.443169036405713270e-06
8.870334730839388726e+01 4.976483166575435056e-06
1.116708980377407130e+02 4.756593139763607941e-06
1.405853312975872882e+02 4.228201364864744295e-06
1.769864460960343422e+02 4.118892073286012541e-06
2.228127345334363838e+02 3.691758646176052069e-06
2.805046135754906231e+02 3.648346819952663015e-06
3.531343861556885599e+02 3.209089071969393808e-06
4.445698525097302536e+02 2.870528598522821411e-06
5.596802846420847573e+02 2.398022188298854159e-06
7.045957328161139230e+02 2.133347205478302142e-06
8.870334730839383610e+02 1.701144411406253900e-06
